Logged_Date,Name,Year,english_language,popularity,vote_average,vote_count,revenue,runtime,Rating,Review,Logged_DOW,Logged_Month,Logged_Year,Logged_Week,Daily_Movie_Count,Weekly_Movie_Count,Action,Crime,War,Drama,Thriller,Mystery,Comedy,Romance,Sci_Fi,Animation,Documentary,Adventure,Music,Horror,Fantasy,History,Western,Rom_Com,female_roles,female_driven,female_directed,negativity_percentage,neutrality_percentage,positivity_percentage,movie_sentiment
2017-07-30,The Sound of Music,1965,1,18.22,7.7,2438,286214286,175,4.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,12.0,1.0,0.0,0.155,0.752,0.093,-0.4215
2017-07-30,Gladiator,2000,1,34.205,8.2,14000,465361176,155,3.5,0,7,7,2017,30,143,387,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.184,0.725,0.091,-0.8984
2017-07-30,There's Something About Mary,1998,1,18.871,6.6,3897,369884651,119,0.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0,0.0,0.072,0.887,0.041,-0.3612
2017-07-30,The Terminator,1984,1,40.614000000000004,7.6,9673,78371200,108,4.0,0,7,7,2017,30,143,387,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.214,0.719,0.067,-0.8807
2017-07-30,The Texas Chain Saw Massacre,1974,1,30.954,7.3,2029,30859000,83,4.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.145,0.794,0.061,-0.7579
2017-07-30,To Kill a Mockingbird,1962,1,13.867,8.1,1894,13129846,129,4.0,0,7,7,2017,30,143,387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.239,0.682,0.078,-0.9186
2017-07-30,Top Gun,1986,1,47.473,0.0,0,0,0,0.0,0,7,7,2017,30,143,387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.034,0.837,0.128,0.5859
2017-07-30,West Side Story,1961,1,15.148,7.3,1290,43656822,152,0.0,0,7,7,2017,30,143,387,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.121,0.791,0.088,-0.2846
2017-07-30,What Ever Happened to Baby Jane?,1962,1,8.327,8.0,699,0,135,4.0,0,7,7,2017,30,143,387,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10.0,1.0,0.0,0.173,0.719,0.109,-0.4588
2017-07-30,Who Framed Roger Rabbit,1988,1,21.649,7.5,4289,329803958,104,3.5,0,7,7,2017,30,143,387,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,8.0,0.0,0.0,0.2,0.773,0.027,-0.8735
2017-07-30,The Wicker Man,1973,1,12.295,4.3,985,38805380,102,3.0,0,7,7,2017,30,143,387,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,1.0,0.0,0.0,0.921,0.079,0.2023
2017-07-30,Willy Wonka & the Chocolate Factory,1971,1,44.041000000000004,7.5,2470,4000000,100,0.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.7,0.3,0.9081
2017-07-30,E.T. the Extra-Terrestrial,1982,1,24.813000000000002,7.5,8893,792965500,115,3.5,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.0,0.0,0.0,0.078,0.884,0.039,-0.4404
2017-07-30,The Amityville Horror,2005,1,37.014,6.1,1641,108047131,90,0.5,1,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0.0,0.0,0.089,0.911,0.0,-0.5719
2017-07-30,The Handmaiden,2016,0,30.774,8.3,2372,37767206,145,5.0,1,7,7,2017,30,143,387,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,12.0,1.0,0.0,0.0,0.921,0.079,0.5023
2017-07-30,"The Adventures of Priscilla, Queen of the Desert",1994,1,13.175,7.4,535,11224491,104,4.0,1,7,7,2017,30,143,387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.109,0.72,0.171,0.5574
2017-07-30,Adaptation.,2002,1,12.092,7.4,1814,32801173,115,4.0,0,7,7,2017,30,143,387,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.328,0.621,0.051,-0.967
2017-07-30,District 9,2009,1,39.025999999999996,7.4,7325,210819611,112,4.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.054,0.87,0.076,0.4215
2017-07-30,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,1,14.999,6.7,4068,262552893,84,1.5,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.13,0.799,0.071,-0.1779
2017-07-30,Avatar,2009,1,106.041,7.5,23876,2847246203,162,0.0,0,7,7,2017,30,143,387,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.0,0.0,0.0,0.091,0.909,0.0,-0.3612
2017-07-30,The Curious Case of Benjamin Button,2008,1,40.704,7.6,9924,333932083,166,3.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.0,1.0,0.0,0.084,0.818,0.098,0.2648
2017-07-30,War Horse,2011,1,15.052999999999999,7.3,2653,177584879,146,2.5,0,7,7,2017,30,143,387,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.129,0.754,0.118,-0.1531
2017-07-30,The Descendants,2011,1,19.246,6.8,2106,177243185,115,3.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.108,0.831,0.061,-0.2732
2017-07-30,The Artist,2011,1,11.505999999999998,7.4,2513,133432856,100,3.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-30,Amour,2012,0,9.78,7.8,1182,29844753,127,5.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.069,0.833,0.097,0.296
2017-07-30,Argo,2012,1,18.719,7.3,6641,232325503,120,0.0,0,7,7,2017,30,143,387,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.058,0.799,0.144,0.4019
2017-07-30,Mary Poppins,1964,1,30.608,7.6,3718,102272727,139,4.5,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11.0,1.0,0.0,0.159,0.607,0.234,0.1531
2017-07-30,RoboCop,1987,1,27.581999999999997,7.3,3605,53424681,102,4.0,0,7,7,2017,30,143,387,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.124,0.819,0.057,-0.5927
2017-07-30,Field of Dreams,1989,1,12.245,7.1,1030,84431625,107,2.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.0,0.831,0.169,0.7296
2017-07-30,Les Misérables,2012,1,16.819000000000006,7.4,4363,441809770,158,2.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.0,0.0,0.0,0.107,0.706,0.187,0.3818
2017-07-30,12 Years a Slave,2013,1,20.811,7.9,9105,187000000,134,0.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,0.0,0.0,0.157,0.633,0.21,0.4404
2017-07-30,The Hangover,2009,1,76.843,7.3,13602,469310836,100,0.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.114,0.728,0.158,0.5267
2017-07-30,The Hurt Locker,2008,1,17.822,7.3,4289,49230772,131,3.5,0,7,7,2017,30,143,387,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.445,0.509,0.045,-0.969
2017-07-30,Paranormal Activity,2007,1,47.405,6.0,3858,194183034,86,2.5,0,7,7,2017,30,143,387,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,0.0,0.0,0.128,0.7,0.172,0.4659
2017-07-30,The Passion of the Christ,2004,1,62.88399999999999,7.4,3089,611899420,127,0.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-30,Precious,2009,1,14.784,7.3,1245,47536959,110,3.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1.0,0.0,0.144,0.667,0.189,0.4404
2017-07-30,Slumdog Millionaire,2008,1,20.625,7.7,8421,378410542,120,3.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1.0,0.189,0.679,0.132,-0.296
2017-07-30,WALL·E,2008,1,57.989,8.0,14687,521311860,98,4.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.024,0.846,0.13,0.8381
2017-07-30,Selma,2014,1,10.874,7.5,1830,66787908,127,4.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.0,0.0,1.0,0.177,0.823,0.0,-0.8481
2017-07-30,The Theory of Everything,2014,1,17.971,7.9,8802,123726688,123,4.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.776,0.224,0.8651
2017-07-30,The Big Short,2015,1,26.67,7.3,6835,133346506,131,0.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-07-30,Bridge of Spies,2015,1,14.849,7.2,5593,165478348,141,0.0,0,7,7,2017,30,143,387,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.127,0.702,0.171,0.6124
2017-07-30,The Look of Silence,2014,1,7.05,8.1,206,332710,103,4.5,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.314,0.686,0.0,-0.7506
2017-07-30,Straight Outta Compton,2015,1,29.809,7.8,2922,201634991,147,3.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,0.0,0.0,0.179,0.72,0.101,-0.8799
2017-07-30,The Revenant,2015,1,39.21,7.5,14853,532950503,157,3.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.0,0.0,0.0,0.177,0.823,0.0,-0.6486
2017-07-30,Alien,1979,1,79.388,6.0,6613,232380243,122,0.0,0,7,7,2017,30,143,387,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,6.0,0.0,0.0,0.175,0.722,0.103,-0.7269
2017-07-30,Beginners,2010,1,11.859000000000002,6.9,778,14311701,105,3.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,0.0,0.0,0.058,0.773,0.169,0.8176
2017-07-30,Moonlight,2016,1,26.467,7.4,5728,65046687,111,4.5,1,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.196,0.576,0.228,0.5719
2017-07-30,Milk,2008,1,9.871,7.3,1647,54589558,128,0.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.047,0.811,0.142,0.6486
2017-07-30,The Imposter,2012,1,7.8260000000000005,7.4,548,0,99,0.0,0,7,7,2017,30,143,387,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,0.0,0.0,0.109,0.819,0.072,-0.2732
2017-07-30,Man on Wire,2008,1,8.902000000000003,7.5,652,2957978,94,4.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.09,0.856,0.053,-0.3182
2017-07-30,Amanda Knox,2016,1,10.408,6.7,417,0,92,3.5,0,7,7,2017,30,143,387,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.158,0.842,0.0,-0.6908
2017-07-30,Jiro Dreams of Sushi,2011,1,9.475,7.8,533,2550508,82,4.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.088,0.684,0.228,0.6486
2017-07-30,Who Took Johnny,2014,1,3.372,6.9,44,0,80,2.5,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.097,0.853,0.05,-0.5106
2017-07-30,"Food, Inc.",2008,1,7.324,7.3,441,0,94,3.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.93,0.07,0.6486
2017-07-30,Super Size Me,2004,1,12.505,6.7,1255,28575078,100,3.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.06,0.94,0.0,-0.4939
2017-07-30,Paris Is Burning,1990,1,13.957,8.2,349,3779620,71,5.0,1,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1.0,0.078,0.82,0.102,0.4404
2017-07-30,Hot Girls Wanted,2015,1,37.219,5.9,445,0,84,2.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,1.0,1.0,0.0,1.0,0.0,0.0
2017-07-30,Dear Zachary: A Letter to a Son About His Father,2008,1,9.576,8.3,342,0,95,4.0,0,7,7,2017,30,143,387,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.099,0.766,0.135,0.1531
2017-07-30,Locke,2013,1,17.214000000000002,6.9,2030,4635300,85,3.0,0,7,7,2017,30,143,387,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.089,0.83,0.081,-0.1027
2017-07-30,Hard Candy,2005,1,12.994000000000002,6.8,1947,7022209,103,4.0,0,7,7,2017,30,143,387,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.053,0.622,0.324,0.9042
2017-07-30,The Princess Diaries,2001,1,27.226,6.9,3841,165335153,115,3.5,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.0,1.0,0.0,0.099,0.837,0.064,-0.3314
2017-07-30,Bean,1997,1,14.901,6.5,1811,251212670,89,2.5,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.217,0.717,0.066,-0.91
2017-07-30,Mulan II,2004,1,43.851000000000006,6.5,1845,0,79,2.5,0,7,7,2017,30,143,387,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,11.0,1.0,1.0,0.033,0.776,0.191,0.9153
2017-07-30,Ramona and Beezus,2010,1,9.355,6.5,647,27293743,103,2.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0,1.0,1.0,0.035,0.87,0.095,0.6486
2017-07-30,Shutter Island,2010,1,45.868,8.2,18365,294800000,138,3.5,0,7,7,2017,30,143,387,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.23,0.711,0.06,-0.7717
2017-07-30,The Great Gatsby,2013,1,24.142,7.4,9831,351040419,143,3.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.189,0.739,0.072,-0.7906
2017-07-30,Romeo + Juliet,1996,1,18.672,6.8,3964,147298761,120,3.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.124,0.8,0.076,-0.3818
2017-07-30,Coraline,2009,1,142.422,7.8,5176,124596398,100,0.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,0.0,0.0,0.109,0.797,0.094,-0.1027
2017-07-30,Chicken Run,2000,1,46.995,6.7,3727,224834564,84,3.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.247,0.607,0.146,-0.8074
2017-07-30,Yellow Submarine,1968,1,7.729,7.3,346,1273261,90,3.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,0.036,0.831,0.134,0.6808
2017-07-30,Silent Hill,2006,1,33.363,6.5,3142,97607453,125,2.0,0,7,7,2017,30,143,387,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.0,1.0,0.0,0.118,0.882,0.0,-0.6808
2017-07-30,Sucker Punch,2011,1,24.741999999999997,6.1,3700,89792502,110,3.0,0,7,7,2017,30,143,387,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,0.0,0.0,0.125,0.744,0.131,-0.2023
2017-07-30,Wristcutters: A Love Story,2006,1,6.922999999999999,7.0,382,0,88,0.0,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6.0,0.0,0.0,0.191,0.774,0.034,-0.9274
2017-07-30,Vanilla Sky,2001,1,14.402000000000001,6.8,2998,203388341,136,3.0,0,7,7,2017,30,143,387,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,7.0,0.0,0.0,0.273,0.587,0.14,-0.9144
2017-07-30,X-Men: Days of Future Past,2014,1,53.801,7.5,12673,747862775,132,0.0,0,7,7,2017,30,143,387,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,5.0,0.0,0.0,0.197,0.687,0.116,-0.5859
2017-07-30,Spring Breakers,2012,1,12.484000000000002,5.2,3249,31724284,94,2.5,0,7,7,2017,30,143,387,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.293,0.707,0.0,-0.8271
2017-07-30,Battle Royale,2000,1,1.96,0.0,0,0,93,4.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.104,0.803,0.092,-0.0772
2017-07-30,Kick-Ass,2010,1,31.97300000000001,7.1,9561,96188903,117,0.0,0,7,7,2017,30,143,387,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0.0,0.0,0.061,0.81,0.128,0.34
2017-07-30,Orphan,2009,1,56.483000000000004,6.9,3740,77912251,123,2.0,0,7,7,2017,30,143,387,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,12.0,1.0,0.0,0.208,0.716,0.076,-0.4471
2017-07-30,Beasts of the Southern Wild,2012,1,9.081,6.8,813,21107746,93,3.5,0,7,7,2017,30,143,387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.092,0.836,0.072,0.0258
2017-07-30,Deadpool,2016,1,114.41,7.6,25365,783100000,108,2.0,0,7,7,2017,30,143,387,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,8.0,0.0,0.0,0.053,0.807,0.14,0.5106
2017-07-30,The Blair Witch Project,1999,1,28.331,6.3,3397,248639099,81,4.0,0,7,7,2017,30,143,387,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0.0,0.0,0.083,0.917,0.0,-0.2263
2017-07-30,Guardians of the Galaxy Vol. 2,2017,1,104.82600000000001,7.6,17017,863756051,137,2.5,0,7,7,2017,30,143,387,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,5.0,0.0,0.0,0.111,0.769,0.12,0.0516
2017-07-30,Up,2009,1,70.387,7.9,16157,735099082,96,0.0,0,7,7,2017,30,143,387,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2017-08-02,The Way He Looks,2014,0,9.263,8.0,779,0,96,0.0,0,3,8,2017,31,5,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.096,0.785,0.119,0.34
2017-08-02,The Iron Lady,2011,1,9.747,6.4,1317,115890699,105,4.0,0,3,8,2017,31,5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.0,0.0,1.0,0.0,0.891,0.109,0.4215
2017-08-02,Hocus Pocus,1993,1,27.033,7.0,1911,39514713,96,4.0,0,3,8,2017,31,5,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8.0,0.0,0.0,0.123,0.809,0.068,-0.3818
2017-08-02,"Angus, Thongs and Perfect Snogging",2008,1,9.748,6.4,678,14924998,100,2.0,0,3,8,2017,31,5,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0,0.0,1.0,0.069,0.841,0.09,0.34
2017-08-02,Life Is Beautiful,1997,1,1.381,8.5,2,0,90,4.0,0,3,8,2017,31,5,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.0,0.0,0.0,0.089,0.716,0.195,0.7579
2017-08-03,King Cobra,2016,1,11.652999999999999,5.9,399,0,93,2.5,1,4,8,2017,31,15,23,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.133,0.793,0.074,-0.2668
2017-08-03,Boys,2014,1,254.322,7.2,6475,426505244,124,3.5,0,4,8,2017,31,15,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,0.0,0.199,0.717,0.084,-0.7003
2017-08-03,Funny Girl,1968,1,8.024,7.3,272,52223306,149,0.0,0,4,8,2017,31,15,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,1.0,0.0,0.047,0.919,0.034,-0.1531
2017-08-03,Lilo & Stitch,2002,1,71.73100000000002,7.5,4627,273144151,85,3.5,0,4,8,2017,31,15,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.082,0.782,0.135,0.3612
2017-08-03,The Karate Kid,1984,1,43.306000000000004,6.5,4557,359126022,140,3.0,0,4,8,2017,31,15,23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.248,0.659,0.093,-0.9769
2017-08-03,The Karate Kid,2010,1,43.306000000000004,6.5,4557,359126022,140,3.0,0,4,8,2017,31,15,23,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,0.248,0.659,0.093,-0.9769
2017-08-03,Get Out,2017,1,44.827,7.6,13135,255407969,104,4.5,0,4,8,2017,31,15,23,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8.0,0.0,0.0,0.102,0.848,0.05,-0.4678
2017-08-03,Mad Max: Fury Road,2015,1,56.559,7.5,18316,378858340,121,5.0,0,4,8,2017,31,15,23,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12.0,1.0,0.0,0.238,0.702,0.06,-0.8797
2017-08-03,Her,2013,1,29.099,7.9,11279,47351251,126,0.0,0,4,8,2017,31,15,23,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10.0,1.0,0.0,0.062,0.683,0.255,0.9432
2017-08-03,Where the Wild Things Are,2009,1,50.841,6.5,1398,100140916,101,3.0,0,4,8,2017,31,15,23,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,0.0,0.938,0.062,0.34
2017-08-03,Rise of the Planet of the Apes,2011,1,72.876,7.3,9392,482860185,105,3.0,0,4,8,2017,31,15,23,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.21,0.695,0.095,-0.7966
2017-08-03,The Incredibles,2004,1,73.242,7.7,14242,631442092,115,4.0,0,4,8,2017,31,15,23,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5.0,0.0,0.0,0.0,0.946,0.054,0.3182
2017-08-03,Iron Man,2008,1,116.33200000000001,7.6,21129,585174222,126,0.0,0,4,8,2017,31,15,23,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.258,0.664,0.077,-0.7096
2017-08-03,Psycho,1960,1,85.984,6.1,161,0,95,3.5,0,4,8,2017,31,15,23,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.124,0.809,0.067,-0.2732
2017-08-03,Shaun of the Dead,2004,1,20.236,7.5,6383,30332385,99,3.0,0,4,8,2017,31,15,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9.0,1.0,0.0,0.152,0.71,0.138,-0.1779
2017-08-06,Hot Rod,2007,1,10.217,6.3,710,14334401,88,3.0,1,7,8,2017,31,3,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.0,0.0,0.0,0.139,0.815,0.047,-0.7264
2017-08-06,Manhattan,1979,1,8.521,7.8,1774,39946780,96,0.0,0,7,8,2017,31,3,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0,1.0,0.0,0.0,0.657,0.343,0.91
2017-08-06,In a Heartbeat,2017,1,6.095,8.1,869,0,4,4.0,0,7,8,2017,31,3,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1.0,0.07,0.839,0.091,0.1531
2017-08-08,Code Name: The Cleaner,2007,1,7.768,5.1,182,10337477,84,3.0,0,2,8,2017,32,46,233,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.108,0.751,0.141,0.1779
2017-08-08,Driving Miss Daisy,1989,1,18.401,7.3,1108,145793296,99,3.5,0,2,8,2017,32,46,233,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0.0,0.0,0.0,0.871,0.129,0.7351
2017-08-08,Get Smart,2008,1,14.187999999999999,6.2,2729,230685453,110,2.0,0,2,8,2017,32,46,233,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,0.124,0.652,0.224,0.6486
2017-08-08,Looper,2012,1,52.955,6.8,8422,47042000,118,3.0,0,2,8,2017,32,46,233,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,0.0,0.0,0.138,0.725,0.137,-0.2846
